FULLGAME_STRATEGY_V1
ITER	12000
INFOSET	FOLD	CHECK	CALL	BET	RAISE	ALL_IN	VISITS
flop|seat=0|bucket=108|tc=1|pot=1|n=2|h=rckb	0.2811506349	0.0000000000	0.2921356275	0.0000000000	0.3017137376	0.1250000000	4
flop|seat=0|bucket=108|tc=1|pot=2|n=2|h=rcbr	0.1131554308	0.0000000000	0.2145929740	0.0000000000	0.1316439850	0.5406076102	5
flop|seat=0|bucket=108|tc=1|pot=2|n=2|h=rrcb	0.2500000000	0.0000000000	0.2500000000	0.0000000000	0.2500000000	0.2500000000	3
flop|seat=0|bucket=109|tc=0|pot=0|n=2|h=ck	0.0000000000	0.3475005693	0.0000000000	0.6380066771	0.0000000000	0.0144927536	23
flop|seat=0|bucket=109|tc=0|pot=0|n=2|h=ckk	0.0000000000	0.9090909091	0.0000000000	0.0454545455	0.0000000000	0.0454545455	22
flop|seat=0|bucket=109|tc=0|pot=1|n=2|h=crc	0.0000000000	0.4532257562	0.0000000000	0.4727001697	0.0000000000	0.0740740741	27
flop|seat=0|bucket=109|tc=0|pot=1|n=2|h=crck	0.0000000000	0.4689695805	0.0000000000	0.4401213286	0.0000000000	0.0909090909	11
flop|seat=0|bucket=109|tc=0|pot=1|n=2|h=crrc	0.0000000000	0.4720842467	0.0000000000	0.4612490867	0.0000000000	0.0666666667	5
flop|seat=0|bucket=109|tc=0|pot=1|n=2|h=rc	0.0000000000	0.7613662655	0.0000000000	0.1401272781	0.0000000000	0.0985064564	19
flop|seat=0|bucket=109|tc=0|pot=1|n=2|h=rck	0.0000000000	0.4279290112	0.0000000000	0.4292138459	0.0000000000	0.1428571429	14
flop|seat=0|bucket=109|tc=0|pot=1|n=2|h=rrc	0.0000000000	0.2741885183	0.0000000000	0.4702559261	0.0000000000	0.2555555556	15
flop|seat=0|bucket=109|tc=0|pot=1|n=2|h=rrck	0.0000000000	0.4196981791	0.0000000000	0.4136351542	0.0000000000	0.1666666667	6
flop|seat=0|bucket=109|tc=0|pot=2|n=2|h=rrrc	0.0000000000	0.4503240507	0.0000000000	0.4385648382	0.0000000000	0.1111111111	6
flop|seat=0|bucket=109|tc=1|pot=1|n=2|h=ckb	0.3297718039	0.0000000000	0.3292806576	0.0000000000	0.3034475385	0.0375000000	20
flop|seat=0|bucket=109|tc=1|pot=1|n=2|h=ckbr	0.2851157094	0.0000000000	0.3455826693	0.0000000000	0.3443016213	0.0250000000	10
flop|seat=0|bucket=109|tc=1|pot=1|n=2|h=ckkb	0.2954020978	0.0000000000	0.3267769448	0.0000000000	0.3278209574	0.0500000000	10
flop|seat=0|bucket=109|tc=1|pot=1|n=2|h=crcb	0.2723627742	0.0000000000	0.3236464170	0.0000000000	0.3054411501	0.0985496586	12
flop|seat=0|bucket=109|tc=1|pot=1|n=2|h=rcb	0.2500000000	0.0000000000	0.2500000000	0.0000000000	0.2500000000	0.2500000000	12
flop|seat=0|bucket=109|tc=1|pot=1|n=2|h=rckb	0.2491273291	0.0000000000	0.3280397138	0.0000000000	0.2698058424	0.1530271148	11
flop|seat=0|bucket=109|tc=1|pot=2|n=2|h=rcbr	0.1802223524	0.0000000000	0.2051304327	0.0000000000	0.2240264477	0.3906207672	8
flop|seat=0|bucket=109|tc=1|pot=2|n=2|h=rrcb	0.1453639715	0.0000000000	0.1776075862	0.0000000000	0.1580113117	0.5190171306	8
flop|seat=0|bucket=10|tc=0|pot=0|n=2|h=ck	0.0000000000	0.9819819820	0.0000000000	0.0090090090	0.0000000000	0.0090090090	37
flop|seat=0|bucket=10|tc=0|pot=0|n=2|h=ckk	0.0000000000	0.4614202320	0.0000000000	0.4768513730	0.0000000000	0.0617283951	27
flop|seat=0|bucket=10|tc=0|pot=1|n=2|h=crc	0.0000000000	0.4385824907	0.0000000000	0.4090090194	0.0000000000	0.1524084899	33
flop|seat=0|bucket=10|tc=0|pot=1|n=2|h=crck	0.0000000000	0.5071450942	0.0000000000	0.4777033906	0.0000000000	0.0151515152	22
flop|seat=0|bucket=10|tc=0|pot=1|n=2|h=crrc	0.0000000000	0.1900351979	0.0000000000	0.1879974112	0.0000000000	0.6219673909	7
flop|seat=0|bucket=10|tc=0|pot=1|n=2|h=rc	0.0000000000	0.4922162014	0.0000000000	0.4821427729	0.0000000000	0.0256410256	26
flop|seat=0|bucket=10|tc=0|pot=1|n=2|h=rck	0.0000000000	0.9770114943	0.0000000000	0.0114942529	0.0000000000	0.0114942529	29
flop|seat=0|bucket=10|tc=0|pot=1|n=2|h=rrc	0.0000000000	0.3230024904	0.0000000000	0.3294731639	0.0000000000	0.3475243457	31
flop|seat=0|bucket=10|tc=0|pot=1|n=2|h=rrck	0.0000000000	0.2353404618	0.0000000000	0.2359804248	0.0000000000	0.5286791134	15
flop|seat=0|bucket=10|tc=0|pot=2|n=2|h=rrrc	0.0000000000	0.3537460222	0.0000000000	0.3481274593	0.0000000000	0.2981265185	8
flop|seat=0|bucket=10|tc=1|pot=1|n=2|h=ckb	0.0357142857	0.0000000000	0.5681006554	0.0000000000	0.0357142857	0.3604707732	28
flop|seat=0|bucket=10|tc=1|pot=1|n=2|h=ckbr	0.0833333333	0.0000000000	0.0833333333	0.0000000000	0.0833333333	0.7500000000	3
flop|seat=0|bucket=10|tc=1|pot=1|n=2|h=ckkb	0.2420292712	0.0000000000	0.2636418495	0.0000000000	0.2438275313	0.2505013480	27
flop|seat=0|bucket=10|tc=1|pot=1|n=2|h=crcb	0.2710412395	0.0000000000	0.3507569676	0.0000000000	0.3411230548	0.0370787381	34
flop|seat=0|bucket=10|tc=1|pot=1|n=2|h=rcb	0.0523332558	0.0000000000	0.2055145903	0.0000000000	0.7242950111	0.0178571429	28
flop|seat=0|bucket=10|tc=1|pot=1|n=2|h=rckb	0.1751312542	0.0000000000	0.1790833340	0.0000000000	0.1786815316	0.4671038801	7
flop|seat=0|bucket=10|tc=1|pot=2|n=2|h=rcbr	0.2573341658	0.0000000000	0.2694829339	0.0000000000	0.2661886260	0.2069942743	11
flop|seat=0|bucket=10|tc=1|pot=2|n=2|h=rrcb	0.1783436381	0.0000000000	0.4429164082	0.0000000000	0.3648510648	0.0138888889	18
flop|seat=0|bucket=110|tc=0|pot=0|n=2|h=ck	0.0000000000	0.6385310272	0.0000000000	0.3064812907	0.0000000000	0.0549876820	28
flop|seat=0|bucket=110|tc=0|pot=0|n=2|h=ckk	0.0000000000	0.4867914115	0.0000000000	0.4391345144	0.0000000000	0.0740740741	18
flop|seat=0|bucket=110|tc=0|pot=1|n=2|h=crc	0.0000000000	0.2295428996	0.0000000000	0.4056043178	0.0000000000	0.3648527827	36
flop|seat=0|bucket=110|tc=0|pot=1|n=2|h=crck	0.0000000000	0.4523630360	0.0000000000	0.4073650305	0.0000000000	0.1402719336	15
flop|seat=0|bucket=110|tc=0|pot=1|n=2|h=crrc	0.0000000000	0.1458264342	0.0000000000	0.1436049676	0.0000000000	0.7105685982	8
flop|seat=0|bucket=110|tc=0|pot=1|n=2|h=rc	0.0000000000	0.5434450929	0.0000000000	0.3966616702	0.0000000000	0.0598932369	26
flop|seat=0|bucket=110|tc=0|pot=1|n=2|h=rck	0.0000000000	0.6666666667	0.0000000000	0.1666666667	0.0000000000	0.1666666667	22
flop|seat=0|bucket=110|tc=0|pot=1|n=2|h=rrc	0.0000000000	0.4445952793	0.0000000000	0.5027731417	0.0000000000	0.0526315789	19
flop|seat=0|bucket=110|tc=0|pot=1|n=2|h=rrck	0.0000000000	0.4893095499	0.0000000000	0.4366163760	0.0000000000	0.0740740741	9
flop|seat=0|bucket=110|tc=0|pot=2|n=2|h=rrrc	0.0000000000	0.3725339489	0.0000000000	0.3621468722	0.0000000000	0.2653191789	9
flop|seat=0|bucket=110|tc=1|pot=1|n=2|h=ckb	0.1903217686	0.0000000000	0.2056057654	0.0000000000	0.4132684971	0.1908039689	21
flop|seat=0|bucket=110|tc=1|pot=1|n=2|h=ckbr	0.3052273866	0.0000000000	0.3367398619	0.0000000000	0.3223184659	0.0357142857	7
flop|seat=0|bucket=110|tc=1|pot=1|n=2|h=ckkb	0.3208355734	0.0000000000	0.3420511990	0.0000000000	0.3192560848	0.0178571429	14
flop|seat=0|bucket=110|tc=1|pot=1|n=2|h=crcb	0.2418275699	0.0000000000	0.4307974525	0.0000000000	0.3107083109	0.0166666667	15
flop|seat=0|bucket=110|tc=1|pot=1|n=2|h=rcb	0.3072633675	0.0000000000	0.3260292579	0.0000000000	0.2833740413	0.0833333333	24
flop|seat=0|bucket=110|tc=1|pot=1|n=2|h=rckb	0.2020975293	0.0000000000	0.2426392042	0.0000000000	0.2109595063	0.3443037601	12
flop|seat=0|bucket=110|tc=1|pot=2|n=2|h=rcbr	0.2778232234	0.0000000000	0.3832537730	0.0000000000	0.3139230036	0.0250000000	10
flop|seat=0|bucket=110|tc=1|pot=2|n=2|h=rrcb	0.1833875150	0.0000000000	0.2354825548	0.0000000000	0.2048802386	0.3762496916	14
flop|seat=0|bucket=111|tc=0|pot=0|n=2|h=ck	0.0000000000	0.5194495667	0.0000000000	0.4472171000	0.0000000000	0.0333333333	20
flop|seat=0|bucket=111|tc=0|pot=0|n=2|h=ckk	0.0000000000	0.4826945691	0.0000000000	0.4976975877	0.0000000000	0.0196078431	17
flop|seat=0|bucket=111|tc=0|pot=1|n=2|h=crc	0.0000000000	0.2996874115	0.0000000000	0.3008205569	0.0000000000	0.3994920316	16
flop|seat=0|bucket=111|tc=0|pot=1|n=2|h=crck	0.0000000000	0.2384471408	0.0000000000	0.2275767469	0.0000000000	0.5339761123	12
flop|seat=0|bucket=111|tc=0|pot=1|n=2|h=crrc	0.0000000000	0.4887732326	0.0000000000	0.4636077198	0.0000000000	0.0476190476	7
flop|seat=0|bucket=111|tc=0|pot=1|n=2|h=rc	0.0000000000	0.7262474294	0.0000000000	0.2404192373	0.0000000000	0.0333333333	10
flop|seat=0|bucket=111|tc=0|pot=1|n=2|h=rck	0.0000000000	0.3433134281	0.0000000000	0.3441865719	0.0000000000	0.3125000000	16
flop|seat=0|bucket=111|tc=0|pot=1|n=2|h=rrc	0.0000000000	0.3333333333	0.0000000000	0.3333333333	0.0000000000	0.3333333333	10
flop|seat=0|bucket=111|tc=0|pot=1|n=2|h=rrck	0.0000000000	0.5126531713	0.0000000000	0.4503097917	0.0000000000	0.0370370370	9
flop|seat=0|bucket=111|tc=0|pot=2|n=2|h=rrrc	0.0000000000	0.4740124184	0.0000000000	0.4593209149	0.0000000000	0.0666666667	5
flop|seat=0|bucket=111|tc=1|pot=1|n=2|h=ckb	0.0108695652	0.0000000000	0.9673913043	0.0000000000	0.0108695652	0.0108695652	23
flop|seat=0|bucket=111|tc=1|pot=1|n=2|h=ckbr	0.2892857863	0.0000000000	0.3141475942	0.0000000000	0.2965666195	0.1000000000	5
flop|seat=0|bucket=111|tc=1|pot=1|n=2|h=ckkb	0.1078242198	0.0000000000	0.1088505866	0.0000000000	0.1075590842	0.6757661094	10
flop|seat=0|bucket=111|tc=1|pot=1|n=2|h=crcb	0.2696584001	0.0000000000	0.4094425379	0.0000000000	0.2896490619	0.0312500000	16
flop|seat=0|bucket=111|tc=1|pot=1|n=2|h=rcb	0.0526315789	0.0000000000	0.4813648625	0.0000000000	0.4133719796	0.0526315789	19
flop|seat=0|bucket=111|tc=1|pot=1|n=2|h=rckb	0.2989371193	0.0000000000	0.3421136060	0.0000000000	0.3172826080	0.0416666667	6
flop|seat=0|bucket=111|tc=1|pot=2|n=2|h=rcbr	0.2500000000	0.0000000000	0.2500000000	0.0000000000	0.2500000000	0.2500000000	1
flop|seat=0|bucket=111|tc=1|pot=2|n=2|h=rrcb	0.2342707733	0.0000000000	0.2600259492	0.0000000000	0.2380342323	0.2676690452	7
flop|seat=0|bucket=112|tc=0|pot=0|n=2|h=ck	0.0000000000	0.0742537817	0.0000000000	0.9049128849	0.0000000000	0.0208333333	16
flop|seat=0|bucket=112|tc=0|pot=0|n=2|h=ckk	0.0000000000	0.0833333333	0.0000000000	0.3305861566	0.0000000000	0.5860805101	12
flop|seat=0|bucket=112|tc=0|pot=1|n=2|h=crc	0.0000000000	0.2562904201	0.0000000000	0.2622110911	0.0000000000	0.4814984888	16
flop|seat=0|bucket=112|tc=0|pot=1|n=2|h=crck	0.0000000000	0.0833333333	0.0000000000	0.0833333333	0.0000000000	0.8333333333	4
flop|seat=0|bucket=112|tc=0|pot=1|n=2|h=crrc	0.0000000000	0.4619799713	0.0000000000	0.4546866953	0.0000000000	0.0833333333	4
flop|seat=0|bucket=112|tc=0|pot=1|n=2|h=rc	0.0000000000	0.6016789140	0.0000000000	0.2701159578	0.0000000000	0.1282051282	13
flop|seat=0|bucket=112|tc=0|pot=1|n=2|h=rck	0.0000000000	0.4062083405	0.0000000000	0.4033154690	0.0000000000	0.1904761905	7
flop|seat=0|bucket=112|tc=0|pot=1|n=2|h=rrc	0.0000000000	0.3333333333	0.0000000000	0.3333333333	0.0000000000	0.3333333333	3
flop|seat=0|bucket=112|tc=0|pot=1|n=2|h=rrck	0.0000000000	0.0555555556	0.0000000000	0.0555555556	0.0000000000	0.8888888889	6
flop|seat=0|bucket=112|tc=0|pot=2|n=2|h=rrrc	0.0000000000	0.4538151826	0.0000000000	0.4350737063	0.0000000000	0.1111111111	3
flop|seat=0|bucket=112|tc=1|pot=1|n=2|h=ckb	0.2500000000	0.0000000000	0.2500000000	0.0000000000	0.2500000000	0.2500000000	10
flop|seat=0|bucket=112|tc=1|pot=1|n=2|h=ckbr	0.0560212695	0.0000000000	0.0836021465	0.0000000000	0.0582543636	0.8021222204	10
flop|seat=0|bucket=112|tc=1|pot=1|n=2|h=ckkb	0.0625000000	0.0000000000	0.0702439623	0.0000000000	0.0625000000	0.8047560377	4
flop|seat=0|bucket=112|tc=1|pot=1|n=2|h=crcb	0.2975115211	0.0000000000	0.3430022307	0.0000000000	0.3237719625	0.0357142857	7
flop|seat=0|bucket=112|tc=1|pot=1|n=2|h=rcb	0.1071428571	0.0000000000	0.1071428571	0.0000000000	0.6785714286	0.1071428571	7
flop|seat=0|bucket=112|tc=1|pot=1|n=2|h=rckb	0.2500000000	0.0000000000	0.2500000000	0.0000000000	0.2500000000	0.2500000000	4
flop|seat=0|bucket=112|tc=1|pot=2|n=2|h=rcbr	0.2674631420	0.0000000000	0.2693804120	0.0000000000	0.2756564460	0.1875000000	4
flop|seat=0|bucket=112|tc=1|pot=2|n=2|h=rrcb	0.2759925406	0.0000000000	0.3465802422	0.0000000000	0.3417129315	0.0357142857	7
flop|seat=0|bucket=113|tc=0|pot=0|n=2|h=ck	0.0000000000	0.5644944805	0.0000000000	0.4125170137	0.0000000000	0.0229885057	29
flop|seat=0|bucket=113|tc=0|pot=0|n=2|h=ckk	0.0000000000	0.6293033438	0.0000000000	0.1443158820	0.0000000000	0.2263807742	34
flop|seat=0|bucket=113|tc=0|pot=1|n=2|h=crc	0.0000000000	0.5488428342	0.0000000000	0.1756546153	0.0000000000	0.2755025505	34
flop|seat=0|bucket=113|tc=0|pot=1|n=2|h=crck	0.0000000000	0.4790081441	0.0000000000	0.4497700318	0.0000000000	0.0712218241	21
flop|seat=0|bucket=113|tc=0|pot=1|n=2|h=crrc	0.0000000000	0.5114170621	0.0000000000	0.4647734141	0.0000000000	0.0238095238	14
flop|seat=0|bucket=113|tc=0|pot=1|n=2|h=rc	0.0000000000	0.6733561703	0.0000000000	0.3168399082	0.0000000000	0.0098039216	34
flop|seat=0|bucket=113|tc=0|pot=1|n=2|h=rck	0.0000000000	0.2380952381	0.0000000000	0.2380952381	0.0000000000	0.5238095238	14
flop|seat=0|bucket=113|tc=0|pot=1|n=2|h=rrc	0.0000000000	0.4321036440	0.0000000000	0.4163812045	0.0000000000	0.1515151515	11
flop|seat=0|bucket=113|tc=0|pot=1|n=2|h=rrck	0.0000000000	0.5107807029	0.0000000000	0.4683859638	0.0000000000	0.0208333333	16
flop|seat=0|bucket=113|tc=0|pot=2|n=2|h=rrrc	0.0000000000	0.3980071939	0.0000000000	0.3916805017	0.0000000000	0.2103123045	8
flop|seat=0|bucket=113|tc=1|pot=1|n=2|h=ckb	0.2230264908	0.0000000000	0.2440318816	0.0000000000	0.5246082943	0.0083333333	30
flop|seat=0|bucket=113|tc=1|pot=1|n=2|h=ckbr	0.1297351922	0.0000000000	0.1389396976	0.0000000000	0.1394969295	0.5918281807	11
flop|seat=0|bucket=113|tc=1|pot=1|n=2|h=ckkb	0.2903691010	0.0000000000	0.3455087718	0.0000000000	0.3284078415	0.0357142857	14
flop|seat=0|bucket=113|tc=1|pot=1|n=2|h=crcb	0.2388279523	0.0000000000	0.2984767699	0.0000000000	0.2708976364	0.1917976414	23
flop|seat=0|bucket=113|tc=1|pot=1|n=2|h=rcb	0.2222564837	0.0000000000	0.3281907965	0.0000000000	0.3440612547	0.1054914651	18
flop|seat=0|bucket=113|tc=1|pot=1|n=2|h=rckb	0.2572921893	0.0000000000	0.3780510759	0.0000000000	0.3527519730	0.0119047619	21
flop|seat=0|bucket=113|tc=1|pot=2|n=2|h=rcbr	0.2604949910	0.0000000000	0.2640311853	0.0000000000	0.2671404903	0.2083333333	6
flop|seat=0|bucket=113|tc=1|pot=2|n=2|h=rrcb	0.2323368446	0.0000000000	0.2707284262	0.0000000000	0.2635610019	0.2333737273	14
flop|seat=0|bucket=114|tc=0|pot=0|n=2|h=ck	0.0000000000	0.4017147719	0.0000000000	0.3982852281	0.0000000000	0.2000000000	5
flop|seat=0|bucket=114|tc=0|pot=0|n=2|h=ckk	0.0000000000	0.3333333333	0.0000000000	0.3333333333	0.0000000000	0.3333333333	3
flop|seat=0|bucket=114|tc=0|pot=1|n=2|h=crc	0.0000000000	0.3333333333	0.0000000000	0.3333333333	0.0000000000	0.3333333333	8
flop|seat=0|bucket=114|tc=0|pot=1|n=2|h=crck	0.0000000000	0.1111111111	0.0000000000	0.1111111111	0.0000000000	0.7777777778	3
flop|seat=0|bucket=114|tc=0|pot=1|n=2|h=crrc	0.0000000000	0.3333333333	0.0000000000	0.3333333333	0.0000000000	0.3333333333	2
flop|seat=0|bucket=114|tc=0|pot=1|n=2|h=rc	0.0000000000	0.1026123280	0.0000000000	0.7618729547	0.0000000000	0.1355147172	10
flop|seat=0|bucket=114|tc=0|pot=1|n=2|h=rck	0.0000000000	0.3333333333	0.0000000000	0.3333333333	0.0000000000	0.3333333333	5
flop|seat=0|bucket=114|tc=0|pot=1|n=2|h=rrc	0.0000000000	0.4646664508	0.0000000000	0.4400954540	0.0000000000	0.0952380952	7
flop|seat=0|bucket=114|tc=0|pot=1|n=2|h=rrck	0.0000000000	0.3986543106	0.0000000000	0.3936625965	0.0000000000	0.2076830929	7
flop|seat=0|bucket=114|tc=0|pot=2|n=2|h=rrrc	0.0000000000	0.3673662347	0.0000000000	0.3635845669	0.0000000000	0.2690491984	8
flop|seat=0|bucket=114|tc=1|pot=1|n=2|h=ckb	0.2742248841	0.0000000000	0.2856646292	0.0000000000	0.2901104867	0.1500000000	5
flop|seat=0|bucket=114|tc=1|pot=1|n=2|h=ckbr	0.2500000000	0.0000000000	0.2500000000	0.0000000000	0.2500000000	0.2500000000	1
flop|seat=0|bucket=114|tc=1|pot=1|n=2|h=ckkb	0.2500000000	0.0000000000	0.2500000000	0.0000000000	0.2500000000	0.2500000000	1
flop|seat=0|bucket=114|tc=1|pot=1|n=2|h=crcb	0.2819025808	0.0000000000	0.3346201636	0.0000000000	0.3334772556	0.0500000000	5
flop|seat=0|bucket=114|tc=1|pot=1|n=2|h=rcb	0.2632914981	0.0000000000	0.2696066263	0.0000000000	0.2587685423	0.2083333333	6
flop|seat=0|bucket=114|tc=1|pot=1|n=2|h=rckb	0.1914404489	0.0000000000	0.1949371373	0.0000000000	0.2252840768	0.3883383369	3
flop|seat=0|bucket=114|tc=1|pot=2|n=2|h=rcbr	0.0625000000	0.0000000000	0.0625000000	0.0000000000	0.1539734345	0.7210265655	4
flop|seat=0|bucket=114|tc=1|pot=2|n=2|h=rrcb	0.2500000000	0.0000000000	0.2500000000	0.0000000000	0.2500000000	0.2500000000	3
flop|seat=0|bucket=115|tc=0|pot=0|n=2|h=ck	0.0000000000	0.7594456367	0.0000000000	0.0780879130	0.0000000000	0.1624664503	17
flop|seat=0|bucket=115|tc=0|pot=0|n=2|h=ckk	0.0000000000	0.4592426730	0.0000000000	0.4772652635	0.0000000000	0.0634920635	21
flop|seat=0|bucket=115|tc=0|pot=1|n=2|h=crc	0.0000000000	0.2289837121	0.0000000000	0.2336434823	0.0000000000	0.5373728056	18
flop|seat=0|bucket=115|tc=0|pot=1|n=2|h=crck	0.0000000000	0.5128575462	0.0000000000	0.4615014282	0.0000000000	0.0256410256	13
flop|seat=0|bucket=115|tc=0|pot=1|n=2|h=crrc	0.0000000000	0.2957966309	0.0000000000	0.2940565190	0.0000000000	0.4101468501	9
flop|seat=0|bucket=115|tc=0|pot=1|n=2|h=rc	0.0000000000	0.0416666667	0.0000000000	0.3541666667	0.0000000000	0.6041666667	8
flop|seat=0|bucket=115|tc=0|pot=1|n=2|h=rck	0.0000000000	0.4347212818	0.0000000000	0.4541676071	0.0000000000	0.1111111111	6
flop|seat=0|bucket=115|tc=0|pot=1|n=2|h=rrc	0.0000000000	0.0952380952	0.0000000000	0.4523809524	0.0000000000	0.4523809524	7
flop|seat=0|bucket=115|tc=0|pot=1|n=2|h=rrck	0.0000000000	0.4634008659	0.0000000000	0.4889800865	0.0000000000	0.0476190476	7
flop|seat=0|bucket=115|tc=0|pot=2|n=2|h=rrrc	0.0000000000	0.3333333333	0.0000000000	0.3333333333	0.0000000000	0.3333333333	1
flop|seat=0|bucket=115|tc=1|pot=1|n=2|h=ckb	0.2294333690	0.0000000000	0.2599442764	0.0000000000	0.3792296072	0.1313927474	21
flop|seat=0|bucket=115|tc=1|pot=1|n=2|h=ckbr	0.1250000000	0.0000000000	0.1250000000	0.0000000000	0.1250000000	0.6250000000	4
flop|seat=0|bucket=115|tc=1|pot=1|n=2|h=ckkb	0.3210989067	0.0000000000	0.3356638187	0.0000000000	0.3154594968	0.0277777778	9
flop|seat=0|bucket=115|tc=1|pot=1|n=2|h=crcb	0.2606467990	0.0000000000	0.3880891564	0.0000000000	0.3304307113	0.0208333333	12
flop|seat=0|bucket=115|tc=1|pot=1|n=2|h=rcb	0.1639364420	0.0000000000	0.1695616717	0.0000000000	0.6109463307	0.0555555556	9
flop|seat=0|bucket=115|tc=1|pot=2|n=2|h=rcbr	0.2500000000	0.0000000000	0.2500000000	0.0000000000	0.2500000000	0.2500000000	3
flop|seat=0|bucket=115|tc=1|pot=2|n=2|h=rrcb	0.2479084748	0.0000000000	0.3675434827	0.0000000000	0.3220480425	0.0625000000	8
flop|seat=0|bucket=116|tc=0|pot=0|n=2|h=ck	0.0000000000	0.0730854387	0.0000000000	0.8991367835	0.0000000000	0.0277777778	12
flop|seat=0|bucket=116|tc=0|pot=0|n=2|h=ckk	0.0000000000	0.4493275949	0.0000000000	0.4224672769	0.0000000000	0.1282051282	13
flop|seat=0|bucket=116|tc=0|pot=1|n=2|h=crc	0.0000000000	0.3333333333	0.0000000000	0.3333333333	0.0000000000	0.3333333333	16
flop|seat=0|bucket=116|tc=0|pot=1|n=2|h=crck	0.0000000000	0.4724284006	0.0000000000	0.4799525517	0.0000000000	0.0476190476	7
flop|seat=0|bucket=116|tc=0|pot=1|n=2|h=crrc	0.0000000000	0.4953564329	0.0000000000	0.4743405368	0.0000000000	0.0303030303	11
flop|seat=0|bucket=116|tc=0|pot=1|n=2|h=rc	0.0000000000	0.6293043721	0.0000000000	0.3403925976	0.0000000000	0.0303030303	11
flop|seat=0|bucket=116|tc=0|pot=1|n=2|h=rck	0.0000000000	0.3333333333	0.0000000000	0.3333333333	0.0000000000	0.3333333333	5
flop|seat=0|bucket=116|tc=0|pot=1|n=2|h=rrc	0.0000000000	0.7942666907	0.0000000000	0.1835110871	0.0000000000	0.0222222222	15
flop|seat=0|bucket=116|tc=0|pot=1|n=2|h=rrck	0.0000000000	0.4168194615	0.0000000000	0.4165138719	0.0000000000	0.1666666667	4
flop|seat=0|bucket=116|tc=0|pot=2|n=2|h=rrrc	0.0000000000	0.3604393782	0.0000000000	0.3562260073	0.0000000000	0.2833346145	5
flop|seat=0|bucket=116|tc=1|pot=1|n=2|h=ckb	0.0961538462	0.0000000000	0.4740010024	0.0000000000	0.0961538462	0.3336913053	13
flop|seat=0|bucket=116|tc=1|pot=1|n=2|h=ckbr	0.2812544857	0.0000000000	0.2984005940	0.0000000000	0.2953449203	0.1250000000	4
flop|seat=0|bucket=116|tc=1|pot=1|n=2|h=ckkb	0.3094047548	0.0000000000	0.3158299277	0.0000000000	0.3247653175	0.0500000000	5
flop|seat=0|bucket=116|tc=1|pot=1|n=2|h=crcb	0.2873286709	0.0000000000	0.3072759708	0.0000000000	0.2982525012	0.1071428571	7
flop|seat=0|bucket=116|tc=1|pot=1|n=2|h=rcb	0.2689421363	0.0000000000	0.2781047991	0.0000000000	0.2743816360	0.1785714286	7
flop|seat=0|bucket=116|tc=1|pot=1|n=2|h=rckb	0.2919852817	0.0000000000	0.3254530839	0.0000000000	0.3200616344	0.0625000000	4
flop|seat=0|bucket=116|tc=1|pot=2|n=2|h=rcbr	0.1250000000	0.0000000000	0.2341426641	0.0000000000	0.1395618627	0.5012954732	2
flop|seat=0|bucket=116|tc=1|pot=2|n=2|h=rrcb	0.0714285714	0.0000000000	0.0714285714	0.0000000000	0.0999033214	0.7572395358	7
flop|seat=0|bucket=117|tc=0|pot=0|n=2|h=ck	0.0000000000	0.6715261407	0.0000000000	0.3189500498	0.0000000000	0.0095238095	35
flop|seat=0|bucket=117|tc=0|pot=0|n=2|h=ckk	0.0000000000	0.4807561165	0.0000000000	0.4936028579	0.0000000000	0.0256410256	26
flop|seat=0|bucket=117|tc=0|pot=1|n=2|h=crc	0.0000000000	0.5130054019	0.0000000000	0.3657824768	0.0000000000	0.1212121212	22
flop|seat=0|bucket=117|tc=0|pot=1|n=2|h=crck	0.0000000000	0.0333333333	0.0000000000	0.0333333333	0.0000000000	0.9333333333	10
flop|seat=0|bucket=117|tc=0|pot=1|n=2|h=crrc	0.0000000000	0.5083648915	0.0000000000	0.4694128863	0.0000000000	0.0222222222	15
flop|seat=0|bucket=117|tc=0|pot=1|n=2|h=rc	0.0000000000	0.5702256703	0.0000000000	0.4059648059	0.0000000000	0.0238095238	14
flop|seat=0|bucket=117|tc=0|pot=1|n=2|h=rck	0.0000000000	0.7625454070	0.0000000000	0.2223030779	0.0000000000	0.0151515152	22
flop|seat=0|bucket=117|tc=0|pot=1|n=2|h=rrc	0.0000000000	0.0555555556	0.0000000000	0.8888888889	0.0000000000	0.0555555556	12
flop|seat=0|bucket=117|tc=0|pot=1|n=2|h=rrck	0.0000000000	0.4030536130	0.0000000000	0.4041421363	0.0000000000	0.1928042506	13
flop|seat=0|bucket=117|tc=0|pot=2|n=2|h=rrrc	0.0000000000	0.3756568698	0.0000000000	0.3743431302	0.0000000000	0.2500000000	4
flop|seat=0|bucket=117|tc=1|pot=1|n=2|h=ckb	0.0540705508	0.0000000000	0.8714490797	0.0000000000	0.0559618510	0.0185185185	27
flop|seat=0|bucket=117|tc=1|pot=1|n=2|h=ckbr	0.2350863055	0.0000000000	0.2747879685	0.0000000000	0.2474509565	0.2426747696	10
flop|seat=0|bucket=117|tc=1|pot=1|n=2|h=ckkb	0.2774270432	0.0000000000	0.3867327354	0.0000000000	0.3219513325	0.0138888889	18
flop|seat=0|bucket=117|tc=1|pot=1|n=2|h=crcb	0.2526033007	0.0000000000	0.3537695681	0.0000000000	0.3727937979	0.0208333333	12
